Gene ID,Adrenal Gland,Cerebral Cortex,Colon,Esophagus,Gallbladder,Heart,Kidney,Liver,Lung,Ovary,Pancreas,Placenta,Prostate,Rectum, Testis,Urinary Bladder
ENSG00000005187,-0.005109862,0.010285552,0.019703593,-0.002554931,-0.02554931,-0.010219724,0.437282271,0.098687243,-0.017884517,-0.505876341,0.100675686,-0.005109862,-0.027874328,-0.024434116,-0.040940898,-0.001080456
ENSG00000005189,-0.002477394,-0.003716091,-0.003716091,-0.004954788,-0.004954788,-0.002477394,-0.001238697,-0.001238697,0.017948528,0.413412785,-0.000371609,-0.003716091,-0.01610306,-0.004954788,-0.375248344,-0.006193484
ENSG00000005194,0.037954213,-0.016205584,-0.023707576,-0.033360286,-0.002581385,-0.03060253,0.006483625,0.052057159,-0.035077225,0.15820141,0.066136284,-0.044816833,-0.009382796,-0.001807531,-0.075816653,-0.04747429
ENSG00000005206,-0.047619048,-0.057142857,-0.085714286,-0.028571429,-0.071428571,-0.019047619,-0.042857143,0.306177032,-0.071428571,-0.052380952,-0.023809524,-0.085714286,-0.1,-0.052380952,0.474775349,-0.042857143
ENSG00000005238,-0.056410256,-0.092307692,-0.061538462,-0.097435897,-0.112820513,-0.046153846,-0.035897436,-0.01025641,-0.097435897,0.459834481,0.483755262,-0.076923077,-0.061538462,-0.066666667,-0.051282051,-0.076923077
ENSG00000005243,-0.068322981,-0.031055901,0.076286364,0.049084176,-0.114906832,-0.068322981,-0.040372671,-0.017995049,0.000341619,0.014793239,0.13383525,0.112954461,-0.021945788,-0.046583851,0.016426239,0.005784707
ENSG00000005249,-0.098687205,-0.01637157,0.020876125,-0.058263278,4.49E-05,-0.01258748,0.016018551,0.019068921,-0.006851299,-0.029187341,0.058651492,-0.050726271,0.019667471,0.014554778,0.10991743,0.013874811
ENSG00000005302,-0.047619048,-0.073260073,0.100260529,-0.062271062,-0.10989011,-0.018315018,0.189685911,-0.021978022,0.160662562,-0.054945055,-0.007326007,-0.073260073,-0.065934066,0.09064031,0.107102337,-0.113553114
ENSG00000005339,0.094619288,-0.012525583,-0.034603404,0.026249312,-0.031681219,0.008672985,0.061358299,0.070546415,-0.006496272,-0.007930933,0.038309292,-0.065499651,-0.032713249,-0.003761583,-0.070440848,-0.034102849
ENSG00000005379,0.04568459,-0.223298241,0.094907873,-0.027964206,-0.011550453,0.046969572,-0.027964206,0.145393681,0.021665162,-0.111846349,-0.011185682,-0.016778523,-0.087727107,0.040325615,0.049650531,0.073717743
ENSG00000005381,-0.014993729,-0.140588264,0.08856689,-0.012224055,0.023983287,-0.000521928,0.011853481,0.028372145,0.359988654,0.003881434,0.033202026,-0.418299329,0.05578522,0.088011688,-0.066581881,-0.04043564
ENSG00000005421,0.266524158,-0.002139495,0.036811358,0.045340167,0.054294905,0.010163213,0.031722226,-0.682355838,0.046409135,0.048147056,0.019782845,0.011544062,0.011812039,0.02716768,0.051455483,0.023321006
ENSG00000005436,0.164942642,-0.048034934,-0.052401747,-0.052401747,-0.069868996,0.195178078,-0.056768559,0.118468531,-0.061135371,-0.104803493,0.178674552,-0.074235808,-0.100436681,-0.052401747,0.085094277,-0.069868996
ENSG00000005448,-0.04950495,0.130722942,-0.030940594,-0.018564356,-0.068069307,-0.012376238,-0.043316832,-0.003712871,-0.086633663,0.068094365,-0.006188119,0.006916921,-0.055693069,-0.037128713,0.268275673,-0.061881188
ENSG00000005469,0.114273375,-0.044444444,-0.061111111,-0.072222222,-0.094444444,-0.011111111,-0.05,0.242533204,-0.041666667,-0.055555556,-0.005555556,-0.075,0.276962196,-0.05,-0.016666667,-0.055990998
ENSG00000005471,0.444455346,0.019149848,0.00785542,-0.00789266,0.010584915,-0.039463299,0.145580573,-0.620962678,-0.002367798,0.007398417,0,0.056974084,0.006536889,-0.00080279,-0.003368286,-0.023677979
ENSG00000005483,-0.042553191,-0.082269504,-0.072340426,-0.055319149,-0.087943262,-0.022695035,-0.035460993,-0.019858156,-0.082269504,-0.137588652,-0.009929078,-0.062411348,-0.072340426,-0.073758865,-0.060992908,-0.082269504
ENSG00000005486,0.174334388,-0.06697895,-0.027713626,-0.035411855,-0.060816012,-0.016936105,-0.046189376,-0.020785219,0.327331055,-0.050808314,0.082223271,-0.046959199,-0.076982294,-0.026943803,-0.057325468,-0.050038491
ENSG00000005513,-0.030674847,-0.736196319,-0.012269939,-0.007668712,-0.030674847,-0.015337423,-0.003067485,-0.001533742,-0.009202454,0.303343818,-0.007668712,-0.030674847,-0.015337423,0.363928222,0.237635936,-0.004601227
ENSG00000005801,0.077371018,-0.00840353,-0.06799596,-0.041916168,-0.057582521,-0.006448167,-0.005323562,0.205126255,-0.04153987,0.12368187,-0.011976048,-0.05988024,-0.0382112,-0.003874828,0.032781333,-0.095808383
ENSG00000005810,-0.027706788,-0.038905298,-0.01640564,-0.082887701,0.004268881,-0.021390374,-0.029247177,-0.011352184,-0.056149733,0.07942125,0.160571896,-0.041107543,0.005186931,-0.039710588,0.180845145,-0.065431079
ENSG00000005812,-0.057228916,-0.064759036,-0.054216867,-0.072289157,0.132064172,-0.022590361,-0.051204819,-0.028614458,-0.079819277,0.270059788,-0.00753012,-0.076807229,-0.073795181,-0.051204819,0.316249534,-0.078313253
ENSG00000005844,0.056456366,0.00949568,0.000520126,-0.033931168,0.02408122,0.048229776,-0.009694619,0.098319485,-0.24794356,0.002242615,0.125994786,-0.043625788,0.018976852,0.004959512,0.045656707,-0.099737991
ENSG00000005882,0.028235479,0.056775684,0.007567391,-0.037037037,-0.009144372,0.005657061,-0.042150903,-0.018809939,-0.049382716,-0.023172416,0.021604824,-0.043209877,-0.005317294,-0.007602332,0.047358586,0.068627859
ENSG00000005884,0.038627597,-0.014255319,0.042238614,-0.016325401,0.008280517,-0.00722379,0.010288138,-0.00210084,-0.111548585,0.006782077,0.019710675,-0.088842309,0.043377824,0.059174123,0.037329452,-0.025512773
ENSG00000005889,-0.055555556,0.057949638,-0.048611111,-0.052083333,-0.0625,-0.03125,-0.048611111,-0.041666667,-0.072916667,0.096386859,-0.010416667,-0.097222222,-0.118055556,0.249021903,0.298030489,-0.0625
ENSG00000005893,0.125319628,-0.084807308,-0.017784854,-0.019190971,-0.085304736,-0.006498144,0.027806459,-0.013619852,0.143798879,-0.033759702,0.027038159,0.103187448,-0.084029798,-0.02921075,-0.007826925,-0.045117533
ENSG00000005961,0.183783926,-0.039778667,-0.005263158,-0.015789474,-0.143672983,-0.010526316,-0.010526316,0.065267285,-0.06829437,-0.092206995,0.014177731,0.430366448,-0.040472832,-0.015789474,-0.236371331,-0.014903474
ENSG00000005981,-0.855855856,-0.011261261,-0.001126126,-0.001126126,-0.004504505,-0.022522523,-0.003378378,0.988738739,-0.011261261,-0.005630631,-0.002252252,-0.056306306,-0.001126126,-0.001126126,-0.011261261,0
ENSG00000006007,-0.049576784,0.10904795,-0.056050724,-0.061668682,-0.03574474,0.030717366,0.009168298,-0.024183797,-0.006976299,-0.000487593,-0.009673519,0.053426805,-0.054648705,-0.014186509,0.132774902,-0.021937969
ENSG00000006015,-0.085714286,-0.123809524,-0.076190476,-0.019047619,-0.028571429,-0.019047619,-0.076190476,-0.028571429,-0.085714286,-0.104761905,0.980952381,-0.085714286,-0.142857143,-0.038095238,-0.038095238,-0.028571429
ENSG00000006016,-0.087591241,-0.189781022,-0.02919708,-0.087591241,0.439936831,-0.058394161,-0.01459854,-0.00729927,-0.072992701,-0.02919708,-0.01459854,-0.233576642,0.501669008,-0.01459854,-0.04379562,-0.058394161
ENSG00000006025,-0.035385704,0.335937937,0.055050857,-0.028308563,-0.106157113,-0.021231423,-0.021231423,-0.002123142,-0.106157113,-0.099079972,0.128312273,-0.049539986,-0.120311394,-0.120311394,0.261307567,-0.070771408
ENSG00000006042,0.389224873,-0.053941909,-0.077455048,-0.026279391,-0.125864454,-0.013831259,0.55268384,-0.012448133,-0.077455048,-0.237897649,-0.013831259,-0.035961272,-0.098201936,-0.0802213,-0.029045643,-0.059474412
ENSG00000006059,0.059122332,0.004423731,0.077423477,-0.211597317,0.006461688,0.005343616,0.084452465,0.178343858,0.133941741,0.007044499,0.014976037,0.077726597,0.016205747,0.016839688,-0.48508085,0.01437269
ENSG00000006062,-0.058823529,-0.039215686,-0.044117647,-0.098039216,-0.102941176,0.970588235,-0.019607843,-0.029411765,-0.102941176,-0.073529412,-0.014705882,-0.039215686,-0.068627451,-0.058823529,-0.12254902,-0.098039216
ENSG00000006071,-0.12884439,-0.361904762,-0.011428571,-0.001904762,0.063314258,0.1876167,-0.007619048,0.378032894,-0.005714286,0.055595924,-0.010953481,-0.038095238,-0.076190476,-0.017142857,-0.019047619,-0.005714286
ENSG00000006116,-0.028490028,-0.053587594,0,0,0,0,0,0.084926626,0,0,0,0,0,0,-0.002849003,0
ENSG00000006118,-0.03014318,0.570459683,-0.01507159,-0.022607385,-0.052750565,-0.007535795,-0.01507159,-0.00075358,-0.037678975,-0.052750565,-0.004521477,-0.211002261,-0.037678975,-0.007535795,-0.037678975,-0.037678975
ENSG00000006125,0.017643768,0.070093817,-0.009580655,-0.005428952,-0.03695023,-0.013775754,0.00596257,0.028334407,-0.02708814,0.019433856,0.065222559,0.021733008,-0.008326273,-0.040227902,-0.06012775,-0.026918328
ENSG00000006128,-0.110880111,-0.672210672,-0.027720028,0,-0.124740125,-0.001386001,-0.013860014,0,0,0,-0.001386001,0,-0.013860014,-0.027720028,-0.003465003,-0.002772003
ENSG00000006194,-0.063348416,-0.07239819,-0.049773756,-0.049773756,-0.090497738,-0.018099548,-0.036199095,-0.027149321,-0.081447964,-0.126696833,-0.013574661,-0.081447964,0.914027149,-0.058823529,-0.076923077,-0.067873303
ENSG00000006210,-0.014388489,0.805755396,-0.016786571,-0.038369305,-0.083932854,-0.023980815,-0.055155875,-0.033573141,-0.270983213,-0.014388489,-0.007194245,-0.007194245,-0.131894484,-0.019184652,-0.019184652,-0.069544365
