0,8,26,9,20,8,9,26,3,3,1,3,8,3,8,5,19,22,8,9,11,26,3,3,8,31,26,31,15,27,17,26,26,3,14,28,8,0,0,10,21
0,11,26,24,17,26,3,3,27,12,11,12,15,3,8,2,26,26,9,11,26,11,27,17,12,13,3,27,3,26,26,4,19,29,26,27,26,27,26,8,26
0,21,3,3,15,3,5,22,5,7,8,15,26,26,28,31,26,31,15,26,27,3,7,31,5,17,22,3,3,26,3,26,21,3,2,3,14,3,24,2,14
0,3,3,15,3,26,0,26,17,5,11,22,26,3,0,3,18,9,3,18,3,22,3,15,26,28,31,10,21,15,26,7,31,16,10,21,12,2,26,26,23
0,17,1,3,8,26,25,8,24,12,2,24,3,10,8,13,28,8,5,22,26,4,19,2,14,7,31,26,31,24,14,24,3,7,17,31,24,26,2,30,7
0,26,10,21,26,26,31,17,9,31,9,26,14,17,18,22,3,11,24,31,3,26,26,3,15,26,27,15,6,23,11,3,3,3,15,11,29,26,0,22,24
0,3,9,15,26,6,7,28,26,6,23,7,12,7,3,17,9,12,15,3,3,26,8,26,3,17,17,21,17,2,3,26,27,8,26,1,26,10,21,26,31
0,3,11,26,6,23,17,24,3,26,3,11,1,25,31,26,21,11,26,3,21,16,25,7,5,9,12,8,3,3,3,17,26,3,27,1,3,26,3,17,24
0,21,26,7,21,1,6,3,3,26,0,3,3,11,3,21,3,14,24,30,26,5,22,5,22,7,31,3,3,14,31,15,11,3,27,3,24,24,8,24,12
0,9,8,3,11,3,25,31,3,9,0,3,3,3,26,11,7,3,3,24,0,10,17,21,1,18,25,3,26,21,3,3,3,10,26,8,17,31,4,19,3
0,21,26,26,5,22,3,1,18,31,3,24,30,27,11,8,22,5,22,26,27,30,1,3,13,24,6,18,26,26,2,3,31,3,20,26,3,24,3,3,14
0,10,21,26,27,11,26,10,26,8,26,13,19,25,3,26,24,31,14,28,3,2,3,23,12,3,11,26,2,26,3,27,26,27,26,26,26,8,12,30,26
0,31,7,23,7,2,14,28,1,6,10,11,21,26,31,15,7,23,8,26,21,17,21,4,19,14,28,9,17,26,6,23,1,17,26,8,13,7,31,12,3
0,2,2,15,24,3,3,17,1,3,5,22,2,26,26,8,26,17,26,3,10,17,5,26,4,5,19,22,15,21,3,26,26,5,22,25,21,26,6,23,31
0,17,26,1,26,26,6,0,25,26,2,4,5,22,3,18,24,3,3,17,1,5,22,3,7,6,31,7,13,17,27,1,3,26,3,21,31,3,8,31,16
0,26,6,13,17,10,21,3,10,26,14,24,12,22,26,26,7,18,8,26,3,8,11,21,24,30,15,31,4,5,19,10,2,26,8,26,10,21,8,15,17
0,26,31,26,3,3,7,26,31,9,26,26,3,26,3,3,25,2,27,31,26,11,3,30,15,3,9,15,24,2,3,26,18,15,3,5,26,26,13,27,26
0,26,12,26,15,26,26,14,24,28,1,3,1,1,8,10,11,3,26,26,26,8,26,22,26,3,31,7,31,30,4,5,19,13,26,26,3,26,6,23,21
0,3,26,15,15,2,26,15,3,27,10,21,17,11,30,7,12,26,9,15,7,3,9,27,21,1,3,27,8,7,19,31,14,28,17,26,26,27,24,17,21
0,10,17,21,3,21,3,26,26,9,25,3,3,3,26,24,3,3,25,4,19,25,3,11,11,0,8,24,17,26,3,9,3,26,5,22,3,26,26,24,3
0,2,3,10,10,21,20,26,3,15,11,29,2,10,21,11,5,22,9,26,14,26,3,27,5,22,22,31,9,23,5,17,22,22,26,14,26,21,26,27,24
0,26,3,26,3,15,26,10,21,26,3,18,3,26,3,15,17,7,31,3,10,21,3,7,26,31,13,5,11,22,2,26,3,0,26,3,5,22,3,11,3
0,17,13,8,26,7,31,3,18,3,3,22,3,15,26,26,17,17,3,3,25,26,12,7,31,9,0,26,3,10,21,15,27,3,2,26,3,8,27,8,26
0,26,3,31,9,17,3,13,18,20,25,3,19,3,3,12,14,28,0,18,26,31,14,24,2,8,3,26,12,13,17,8,17,17,14,28,27,31,13,21,26
0,11,7,9,0,11,3,31,0,21,3,3,25,31,3,12,26,3,3,17,11,26,4,19,3,3,3,24,3,5,9,12,5,22,8,24,14,26,28,21,14
0,12,8,26,10,14,28,9,11,17,15,27,3,26,13,12,17,13,21,3,24,3,11,26,27,1,26,12,3,17,24,11,21,17,18,25,21,26,8,26,3
0,3,3,31,26,3,13,26,5,22,25,12,2,0,20,25,0,8,31,26,31,3,3,26,9,27,8,7,14,24,28,0,17,8,11,12,12,26,28,21,26
0,21,11,5,31,7,31,17,13,27,26,9,17,26,29,31,26,27,3,11,9,25,7,31,26,26,26,26,16,22,31,3,7,31,3,26,10,11,21,2,16
0,15,5,26,10,8,26,8,30,3,3,8,26,3,3,26,26,26,26,26,31,8,26,7,31,2,3,8,26,3,3,31,11,1,26,8,26,26,3,8,26
0,17,18,26,8,23,26,3,22,27,11,3,26,10,21,24,27,3,17,13,14,28,30,17,8,26,14,28,15,27,3,10,1,3,23,26,10,26,7,24,31
0,12,12,30,7,31,11,2,5,9,8,26,31,26,0,8,31,8,26,2,26,3,13,15,3,15,17,26,28,5,22,1,3,3,26,21,3,21,13,8,26
0,12,3,8,26,2,1,3,8,26,8,7,31,3,3,26,16,3,3,14,25,23,6,15,3,3,8,29,14,5,19,22,13,8,26,3,15,5,11,22,12
0,1,3,15,13,8,8,4,9,19,23,26,6,3,26,8,26,26,29,26,3,1,3,2,23,5,19,22,16,26,18,20,29,5,9,12,26,1,13,1,11
0,3,15,0,26,1,11,1,3,0,3,3,18,17,3,3,26,24,0,3,9,17,3,15,7,31,3,3,3,10,21,20,8,17,31,26,17,18,22,5,22
0,13,1,3,3,3,3,26,14,3,3,26,3,3,18,17,0,26,26,20,26,1,3,28,31,9,0,8,3,3,17,15,14,24,3,5,25,10,21,2,14
0,3,5,22,14,30,2,14,26,26,11,8,26,2,4,19,1,3,5,22,19,26,17,27,27,26,28,9,6,22,14,28,15,3,26,26,12,17,26,10,21
