3,26,26,8,10,26,11,26,12,26,3,26,26,3,26,25,3,3,26,3,25,26,26,25,26,11,26,3,2,26,3,3,8,3,26,12,26,17,26,26,26
3,3,27,26,3,3,3,1,21,3,18,12,12,12,26,17,13,26,21,13,3,3,31,26,17,26,11,9,26,0,26,17,12,21,26,26,11,26,17,17,21
3,3,21,26,3,3,3,26,26,3,3,18,15,3,0,1,3,3,8,21,3,3,3,26,3,26,26,26,12,26,3,3,10,11,17,21,26,26,21,2,3
3,18,17,21,3,26,21,26,26,26,26,7,26,26,26,26,12,26,3,31,26,26,26,21,26,26,25,3,17,26,26,8,3,3,8,27,26,3,26,3,26
3,28,21,3,11,12,10,21,11,26,3,2,3,11,26,13,10,26,12,26,21,11,31,17,3,26,12,26,26,25,2,3,3,26,26,1,26,26,26,26,26
3,26,3,3,26,26,3,26,25,26,22,31,26,0,26,12,26,12,3,17,3,3,25,12,26,26,26,11,3,26,2,19,9,11,1,26,12,13,12,27,26
3,3,3,3,26,25,26,12,26,8,3,7,3,27,26,26,26,26,3,26,26,21,3,26,26,26,12,26,26,31,3,26,7,28,27,12,0,17,3,0,26
3,12,12,11,17,26,26,27,11,26,21,26,9,26,26,17,12,12,3,17,3,12,3,26,12,3,26,26,26,26,7,26,26,3,8,26,26,12,26,26,2
3,3,3,27,3,26,17,3,17,3,5,17,17,11,21,26,3,31,26,17,21,13,26,3,26,3,26,21,26,12,3,26,3,3,13,2,12,9,26,1,26
3,3,12,18,26,26,3,8,26,26,18,26,5,21,26,26,11,31,3,21,26,26,26,26,12,26,31,26,11,12,26,26,26,3,3,26,3,12,26,0,26
3,3,3,31,26,31,27,9,26,2,26,8,26,5,26,3,3,17,21,3,3,7,3,26,26,3,26,26,3,26,0,26,16,1,26,26,26,21,26,1,21
3,3,26,17,31,3,26,21,7,11,26,26,20,26,21,2,12,8,26,26,11,31,8,26,26,26,26,18,26,21,26,26,8,11,7,3,12,3,26,26,3
3,26,3,8,26,26,26,3,26,12,3,16,26,21,26,8,26,3,26,26,25,26,26,26,26,25,11,3,1,25,3,26,3,3,12,26,3,26,26,26,26
3,21,26,10,13,3,10,21,21,3,12,21,26,21,26,26,26,21,3,3,26,12,3,12,26,28,3,3,26,12,3,26,21,3,1,3,2,3,26,15,12
3,26,18,21,3,3,21,26,3,21,3,15,13,26,10,3,8,3,26,21,28,26,21,3,3,27,3,3,26,26,0,17,11,3,3,26,12,12,1,3,1
3,17,26,26,26,10,26,3,26,3,26,26,8,2,25,12,26,26,3,25,26,26,26,16,8,3,12,21,25,26,3,8,11,26,8,12,26,3,3,3,26
3,11,26,26,26,27,26,3,3,12,3,26,3,3,8,26,3,11,26,26,26,26,26,26,26,12,26,26,12,7,3,26,26,21,12,7,26,7,26,26,26
3,11,10,26,26,3,26,26,26,24,18,12,8,26,26,26,26,3,26,26,26,3,17,26,31,3,26,26,26,26,26,26,26,26,17,21,17,12,26,26,26
3,26,16,8,3,3,26,26,25,3,1,11,26,26,3,26,12,21,17,26,2,26,25,3,26,26,2,26,26,26,26,26,26,31,3,26,26,26,25,8,26
3,3,27,31,21,26,3,9,3,26,2,26,26,26,26,17,26,3,26,1,26,3,3,31,26,3,28,8,1,26,21,7,3,21,26,3,26,21,3,3,26
3,12,12,12,26,26,12,26,7,26,26,27,26,11,26,26,26,26,12,3,10,11,26,26,17,26,26,26,31,26,26,12,26,3,26,11,3,11,26,26,26
3,26,3,3,5,3,26,3,3,3,3,21,11,3,26,26,3,11,26,26,26,17,12,26,26,31,3,9,21,7,13,26,17,17,3,17,3,3,12,21,27
3,3,3,17,3,17,26,3,3,5,3,17,3,26,3,3,26,26,11,3,3,17,21,31,26,27,17,3,3,2,26,12,26,1,26,13,21,21,7,26,26
3,26,3,11,26,3,21,31,26,26,26,26,26,12,26,26,21,26,26,21,31,17,26,26,18,3,8,12,26,7,31,26,26,26,26,26,26,26,26,27,2
3,3,10,18,21,2,26,21,3,21,3,26,26,7,3,17,12,26,26,8,26,26,7,31,12,12,3,26,11,3,3,3,26,26,12,3,3,31,3,12,26
3,21,21,26,17,17,26,3,26,26,26,26,3,26,26,26,3,3,3,12,21,2,26,26,9,18,26,26,19,3,31,13,26,2,3,16,2,31,26,28,3
3,1,26,26,26,26,26,26,28,26,26,7,27,26,26,3,26,3,26,3,26,26,26,26,26,26,31,3,21,2,26,9,8,21,3,3,17,1,7,3,26
3,12,12,26,10,3,26,3,11,17,13,20,12,21,10,21,26,3,26,3,3,3,26,26,3,3,31,17,15,3,26,26,21,26,7,26,26,3,9,2,26
3,21,26,3,3,26,3,12,26,31,21,18,15,26,21,26,12,3,3,0,26,26,11,12,3,26,1,26,1,21,26,3,3,3,2,3,3,8,3,3,3
3,3,3,7,18,25,26,17,21,17,26,26,26,10,26,3,2,21,12,21,27,1,12,3,12,27,3,3,10,26,3,13,17,26,26,21,3,8,26,26,26
3,2,26,17,26,3,1,26,3,3,3,26,26,9,26,26,3,26,21,3,17,21,12,26,26,3,26,3,26,16,26,31,3,1,31,31,13,20,3,26,26
3,3,26,26,3,18,12,12,26,3,27,26,26,26,3,22,17,3,9,3,26,13,3,26,26,3,26,3,31,3,3,2,13,25,12,9,26,28,12,26,18
3,26,11,26,3,26,26,11,26,26,29,12,26,26,31,12,26,26,21,12,26,12,26,26,26,26,26,3,26,26,26,0,26,26,21,26,12,27,17,12,26
3,26,26,31,26,26,26,26,26,26,12,26,26,31,26,26,26,12,3,26,26,26,26,3,8,12,26,26,31,15,26,26,26,26,26,26,3,26,26,26,12
3,26,3,3,3,3,26,3,8,26,26,3,31,26,27,31,21,26,26,26,26,3,1,26,3,17,3,26,26,26,26,2,3,31,26,26,21,2,26,3,9
3,3,8,31,26,3,26,11,26,12,31,12,26,26,3,5,26,21,26,12,3,2,12,26,29,26,26,26,18,26,26,26,3,12,26,26,21,31,3,26,26
3,31,3,26,1,27,3,8,26,7,26,3,3,3,26,25,7,17,26,3,26,12,26,10,10,26,26,21,26,26,3,26,3,11,26,3,2,11,21,2,3
3,27,3,3,26,31,8,3,26,3,26,31,26,26,26,17,26,31,26,3,26,2,21,26,26,21,9,26,3,21,1,3,26,26,3,26,26,26,26,7,3
3,3,3,17,5,26,3,3,3,31,17,3,21,11,27,17,13,3,12,3,26,21,26,9,26,26,21,26,26,13,17,3,3,12,1,21,17,26,26,3,7
3,26,26,26,16,26,26,21,26,26,12,3,26,3,26,26,26,26,26,25,26,26,12,3,11,8,26,8,3,12,26,11,1,26,26,26,3,26,3,26,26
3,3,11,3,3,15,3,3,31,27,1,3,27,26,3,26,3,21,26,0,31,3,3,3,3,21,3,2,26,2,10,2,3,26,10,26,2,31,11,21,5
3,26,3,12,17,2,3,26,26,21,17,26,8,3,21,3,19,26,31,26,26,3,12,24,26,26,26,31,18,26,3,26,3,12,3,16,26,1,26,26,5
3,3,26,3,1,26,17,2,26,17,26,26,3,26,26,26,21,3,21,26,26,3,26,27,26,26,3,26,31,26,26,3,24,26,26,7,25,11,26,18,26
3,26,26,3,8,26,3,3,16,26,21,26,3,1,26,2,26,12,25,26,26,12,3,26,3,26,2,26,26,31,26,26,3,26,8,26,25,26,26,31,26
3,3,3,17,3,3,26,3,17,3,3,3,5,31,17,26,21,3,26,3,1,3,3,13,26,26,11,3,26,21,3,3,27,26,3,26,21,12,11,17,26
3,27,12,3,26,1,3,8,26,25,3,3,3,26,7,7,26,26,2,26,3,18,18,26,3,10,26,31,26,3,3,2,26,21,25,26,26,12,18,12,7
3,17,3,26,3,26,21,26,3,17,3,12,9,26,27,5,3,26,26,2,3,12,17,13,26,3,7,3,11,26,18,13,3,31,17,17,17,3,3,1,26
3,1,27,3,3,3,11,27,26,3,3,3,3,3,27,26,26,2,26,26,18,26,2,26,12,17,26,7,3,2,16,26,12,20,3,25,7,26,26,11,3
3,21,26,26,10,18,21,26,26,26,3,3,28,26,3,13,26,21,26,31,12,3,2,7,21,26,2,26,27,7,12,11,12,11,26,26,7,3,26,3,26
3,26,12,26,11,26,26,11,26,8,26,3,8,3,31,26,12,26,26,31,26,12,3,26,26,26,26,26,15,24,3,26,26,26,17,3,26,26,3,26,26
3,27,12,11,3,11,17,26,26,26,26,1,12,26,3,26,3,26,26,17,21,3,3,3,12,13,3,26,7,12,12,11,31,26,26,26,17,18,21,12,2
3,26,12,11,27,9,3,22,26,3,9,17,31,26,26,26,2,3,1,26,3,26,3,26,3,3,3,26,26,11,12,26,13,3,13,21,26,12,13,7,3
3,21,31,21,26,3,26,2,3,26,26,2,17,26,3,21,1,3,26,17,3,21,21,11,7,3,3,15,1,26,21,21,26,12,26,3,26,3,3,26,3
3,3,17,11,8,26,26,3,11,12,3,2,17,12,26,31,26,26,3,26,12,26,31,24,3,26,26,17,8,26,26,3,12,26,26,26,26,26,26,26,26
3,26,26,5,12,3,26,26,26,12,26,3,3,0,12,26,26,26,26,26,26,18,31,18,26,11,26,8,11,26,26,26,26,3,31,25,3,26,26,26,26
3,3,7,13,3,21,3,13,11,26,12,11,26,9,5,3,31,3,26,21,9,3,27,26,26,12,1,13,26,26,26,26,26,12,17,3,11,3,21,3,3
3,26,26,26,8,3,26,26,12,26,26,3,26,26,2,11,26,8,26,12,3,26,26,12,15,26,26,31,26,5,3,31,31,3,3,3,29,26,26,3,3
3,11,12,26,12,12,26,12,26,3,26,12,3,10,26,26,11,17,26,26,12,26,26,21,31,21,26,3,17,26,11,12,3,27,26,26,26,3,3,26,9
3,3,26,3,25,26,26,25,26,3,26,3,26,3,26,8,26,12,26,26,3,3,26,22,8,26,31,12,26,26,2,12,26,17,3,26,12,3,12,10,26
3,3,2,26,26,3,3,3,12,3,26,26,26,3,9,17,17,19,3,25,26,26,26,26,26,31,3,3,26,3,26,1,21,16,26,3,26,26,26,3,21
3,26,8,3,3,26,3,26,25,3,26,3,2,3,3,26,3,26,26,25,21,3,8,17,26,26,3,11,26,26,26,12,26,1,26,26,12,12,26,26,11
3,26,12,26,12,26,27,26,26,26,26,27,10,12,26,12,11,26,11,26,26,26,26,26,26,26,31,12,26,26,26,26,26,26,26,26,31,12,26,26,26
3,26,7,27,7,3,3,26,3,3,11,26,12,12,3,25,1,26,26,8,26,3,18,3,26,7,26,26,31,17,26,12,10,2,26,3,3,24,12,26,25
3,3,3,26,8,26,25,26,3,25,26,26,26,3,3,16,26,3,17,26,26,3,1,26,3,26,26,3,26,26,26,12,21,26,26,26,3,26,26,26,11
