Adipose,0.3242268769310346,0.6729163028735632,0.6757731230689654,0.3270836971264368,0.2169843388045976,0.4374750005517241,0.15634356318390805,0.1891970974367816,0.15608597749425285,0.30003633404597685,0.20239438124137935,0.11884957519540229,0.09849962773563213,0.6712547503563216,0.23024562186206893,0.2175990413333334,0.7204159992183907,0.7824009586666667,0.2795840007816091,0.21139770035632183,0.4058039199999999,0.16384954377011485,0.218948835862069,0.08398782010344825,0.24229697260919533,0.24446999211494247,0.07076485643678161,0.04444363920689654,0.22599880558620683,0.49603262483908017,0.08359470771264367,0.30400341821839083,0.6611768845977012,0.6959965817816092,0.3388231154022988,0.18142063428735633,0.4620421974252873,0.15347313290804598,0.2030640353448276,0.2110392592068966,0.37797540314942524,0.2881583884712644,0.12282694905747127,0.08395043680459768,0.2686627177586206,0.5496927447126437,0.09769410077011494,0.635308122586207,0.364691877413793,0.1067538630114942,0.25298760283908056,0.08287439632183904,0.1384982286896551,0.6746389930000001,0.32536100700000004,0.039354220528735634,0.7123087814482758,0.11057600217241381,0.2876912185517241
Adrenal Gland,0.3384806014876545,0.6302794465925925,0.6615193985123456,0.36972055340740745,0.2232611856666666,0.4191231173148147,0.15576308567901237,0.2018526113765432,0.18286220377777784,0.28487415683950607,0.21000498455555558,0.12280112620987656,0.12800357248148148,0.6025354307592593,0.26946099675925933,0.2262574672345679,0.6692235316604938,0.7737425327654319,0.3307764683395062,0.22473553859876536,0.3748462438333333,0.15025623297530857,0.25016198458024697,0.09643085514814814,0.24096982770370376,0.200138774771605,0.06959335404320986,0.061931238203703706,0.22825093179629624,0.4484714298271604,0.09633957151851853,0.34246405612962955,0.650033841154321,0.6575359438703704,0.349966158845679,0.18137838596296293,0.4482469380370371,0.13949230740740745,0.23088236862345682,0.213145755574074,0.37742489969135806,0.271296347728395,0.1381329970864197,0.08551755048148142,0.2680985463703703,0.5124019113395061,0.1339819919444445,0.6405772571049383,0.3594227428950616,0.10124739108024695,0.2548703100555556,0.08151183688888887,0.15469517887037038,0.6025653787098765,0.3974346212901236,0.05279391491975309,0.640696338697531,0.11221291379012346,0.3593036613024691
Bone Marrow,0.32966146763117865,0.6693750301596958,0.6703385323688212,0.33062496984030404,0.20847130047148296,0.43560647000760455,0.1432410303079847,0.212681199269962,0.1806045063422053,0.26457036066539935,0.21636966369201524,0.11982446145247147,0.129052363190114,0.6074461415285168,0.26350149525855515,0.22944168596197725,0.674714412182509,0.7705583140380226,0.3252855878174905,0.25119133332699634,0.3522042535513308,0.13189456937642582,0.26470984377946766,0.08637873271102657,0.25988391961216734,0.17190153263498095,0.08486164504942968,0.06515938701520911,0.20910342171482893,0.4560123181482887,0.11464176832319392,0.3201661647718633,0.6432735523650193,0.6798338352281377,0.3567264476349811,0.18736950267300398,0.4273696872851711,0.13358334312167294,0.2554797483346008,0.20887812528897343,0.3953092276692014,0.24499829308365018,0.15081435395057027,0.08444197435741452,0.26946449524334604,0.507634286661597,0.13845924377186306,0.6517121921749048,0.34828780782509505,0.11701219883650181,0.25131686801140696,0.07471882026235736,0.17255729079467677,0.5872326535703423,0.4127673464296578,0.04369338577946765,0.629913000863118,0.11138971898479079,0.3700869991368822
Cortex,0.32440964800000016,0.6532523073360214,0.6755903519999995,0.3467476926639784,0.2267129539112905,0.4220329261801075,0.16504675969623653,0.1862073602782259,0.15619400081182802,0.2848820273293011,0.2075851119341398,0.11544167672177426,0.1151422477473119,0.6125651750806455,0.2722925771518818,0.21252450002956988,0.6663616370927424,0.7874754999704296,0.333638362907258,0.22414495114247351,0.3787902049973117,0.16035854581317216,0.2367062980967745,0.0955162888467743,0.2551123975793011,0.22169605231451645,0.06389614859946241,0.054972296196236586,0.22782130193951625,0.46306497965725796,0.09664394734274187,0.3200333255094084,0.6468601925497313,0.6799666744905917,0.3531398074502688,0.18541524170295715,0.4447275864596772,0.14951170496639798,0.2216895529314516,0.20484055477284935,0.4017815843131724,0.2616707455981183,0.13170711532526877,0.08510458617069902,0.26479639490725815,0.5220533946505376,0.12804562429301075,0.6571129500174726,0.34288704998252684,0.1119203480470431,0.25702204790860206,0.09060744687634414,0.14012645314381736,0.6434739739422045,0.35652602605779515,0.05329337556451613,0.6367419385672041,0.10420409934005384,0.36325806143279576
Colon,0.3593417256455696,0.641530750392405,0.6406582743544302,0.3584692496075949,0.24270665824050627,0.3911927543164556,0.15603226978481008,0.21006831760759498,0.20561034993670885,0.25933668169620255,0.23620931181012655,0.11901992083544306,0.13048405184810125,0.6161553009113924,0.25336064725316454,0.24652294354430385,0.6658629830759493,0.7534770564556962,0.3341370169240507,0.24216743084810116,0.36336598445569623,0.13489646188607599,0.2595701228860759,0.09607837410126582,0.236739137721519,0.1638011605949367,0.06156166577215188,0.0665099744936709,0.23133857139240516,0.43530691750632905,0.1096063536202532,0.383455049227848,0.6123991308860759,0.6165449507721518,0.387600869113924,0.19913255418987333,0.42170541149367075,0.12668272412658224,0.2651375380759494,0.22101656972151906,0.37714380583544305,0.26052650510126585,0.14131311931645565,0.08616022524050633,0.25387174907594934,0.49901064200000006,0.16095738365822787,0.6187919230506329,0.3812080769493671,0.13295852786075943,0.2529138378354431,0.07627921160759493,0.15949182025316455,0.6501319411012659,0.34986805889873407,0.050313314253164564,0.6290161922405063,0.1069248687721519,0.3709838077594937
Duodenum,0.3204926490469483,0.6360828599624415,0.6795073509530515,0.3639171400375588,0.23312356098122067,0.41832178435211265,0.14056687230046952,0.20798778239906102,0.19669293660563383,0.27097259521126765,0.23007889016431926,0.11650373799530514,0.12058488590140841,0.6267840489671358,0.25263106512206573,0.23140676119718312,0.6732246743286383,0.7685932388028169,0.3267753256713615,0.24271576360093913,0.38239095100938975,0.12848984515492956,0.2464034402676057,0.08660411225352106,0.21058466143661975,0.21154550298591548,0.06449389672300464,0.0548857046760563,0.22831585483098596,0.4739297094694837,0.09872984618779343,0.34717670292488273,0.6130319777746478,0.6528232970751175,0.38696802222535204,0.20728171876995308,0.427691843197183,0.11179842361032861,0.2579228501549296,0.23174352038967136,0.3638106701408451,0.2729241862159625,0.1315216232065727,0.08033436136150235,0.2864362123708919,0.4926643674600938,0.14056505878403758,0.630513476877934,0.36948652312206587,0.1213506810985915,0.26612380531455404,0.07083719549295771,0.15421198488732402,0.6191184623615025,0.38088153763849764,0.04009044111737088,0.635668223690141,0.10404844376056337,0.3643317763098591
Endometrium,0.3693924493764705,0.6016414282117646,0.6306075506235295,0.39835857178823536,0.24881489904705878,0.39307988049411763,0.14679280830588232,0.21131241221176458,0.17982114750588235,0.27595698662352935,0.21777905675294118,0.1243075036941176,0.15664941327058823,0.5682753242941173,0.27507526241176466,0.22641219234117643,0.6237787160941175,0.7735878076588236,0.37622128390588233,0.24177585403529409,0.34351665238823514,0.17569365924705885,0.23901383434117643,0.09737307683529411,0.23750627616470585,0.20645233849411762,0.061068104364705875,0.05770076757647057,0.23426705028235287,0.4207439041176471,0.11026838458823529,0.344809510447059,0.6519137139058824,0.655190489552941,0.3480862860941176,0.19307209177647053,0.39960006981176466,0.155724701282353,0.25160313716470584,0.2220317815882352,0.4073290420352941,0.2316764085294118,0.13896276784705883,0.08552746969411765,0.2479030529764705,0.5244090406352943,0.14216043683529409,0.6428065053058825,0.35719349469411754,0.10916161262352937,0.23242538112941166,0.09449380925882353,0.16365470665882353,0.638596071117647,0.36140392888235284,0.05527816376470589,0.6251302311294117,0.12174172975294113,0.37486976887058826
Esophagus,0.3177813344393064,0.6562477105260116,0.6822186655606935,0.3437522894739885,0.23841478904046248,0.4205530612254335,0.1439793187919075,0.19705283091329476,0.20244211677456644,0.27822404679190754,0.23835223576878617,0.11721274515028891,0.1374890773641618,0.612228180531792,0.2502827420751443,0.23104782397687862,0.6458459687225433,0.7689521760231214,0.35415403127745665,0.23269073333526014,0.3988725698381503,0.10861678476300576,0.259819912098266,0.09000432379190748,0.21650528232369962,0.19218514476300586,0.06051089669942193,0.06826410842774566,0.2173775690462428,0.452424316283237,0.1092302895260116,0.30090468761271694,0.629930831364162,0.6990953123872831,0.3700691686358382,0.20114010338150284,0.47449572897109815,0.1200403318208092,0.2274452232080925,0.21221061600000013,0.3854301431560694,0.25783453295953757,0.14452470787861268,0.08043986527167628,0.2757610740404624,0.49879215907514446,0.14500690164161856,0.6149777506647396,0.3850222493352603,0.12326177010982652,0.260070226901734,0.06625416169942196,0.1549770492543352,0.6315397005606936,0.3684602994393064,0.05050551894797689,0.6559532155664739,0.1021981979479769,0.3440467844335258
Fallopian Tube,0.39755382670036093,0.5741052542238265,0.6024461732996387,0.42589474577617337,0.27448655814079426,0.3684570560794225,0.13250661058483748,0.22454977521660652,0.2386285633971119,0.2519638602851986,0.24123613594584845,0.1328887851480144,0.16430596989891688,0.5144867460397113,0.32120728402166054,0.285567156462094,0.6223467616317689,0.7144328435379064,0.37765323836823095,0.2821617265018051,0.32234928120216616,0.11694290972924183,0.27854608261371855,0.10267529156678704,0.17467522610108302,0.182421610732852,0.060363172310469324,0.07154078696389897,0.20864945273646204,0.39705130092779783,0.12813367521660654,0.39481065685198546,0.585907599476534,0.6051893431480151,0.4140924005234658,0.22593843208664266,0.40260122092779793,0.10925913978700365,0.26220120723104695,0.25858621407581234,0.33692536896389885,0.2655142892202165,0.13897412779422386,0.11477413215884473,0.24860868233574,0.4738192264693138,0.16279795903610103,0.5730894202129961,0.42691057978700386,0.14600381822382677,0.2269687625415163,0.06198206632129963,0.1801927075306859,0.5722751975126354,0.4277248024873647,0.07407079553790612,0.560537833953069,0.12055398862454879,0.4394621660469314
Gallbladder,0.3319613253818182,0.6208198930727274,0.6680386746181816,0.3791801069272727,0.23008481965454544,0.426589603590909,0.12980485837272723,0.21352071839090908,0.20463601912727278,0.27436066309999996,0.22786381916363635,0.12159636817272726,0.15433657612727264,0.5800179242909091,0.26564549951818184,0.2909151024818182,0.6537577360090908,0.7090848975181817,0.34624226399090896,0.2533361469181818,0.3579629364272729,0.1239510371636364,0.2647498795090909,0.08876005396363637,0.22328073552727276,0.18098071545454544,0.07447865683636361,0.061552131109090885,0.2337073750909091,0.41842117949999996,0.11544415335454543,0.3703491289363637,0.6336010589545457,0.6296508710636365,0.36639894104545445,0.20001406029090907,0.43412773047272707,0.1001590495090909,0.26569915974545455,0.24364031274545456,0.3729989835999999,0.2585817644999999,0.1247789391,0.09653519904545452,0.27763703873636353,0.4765210943090911,0.14930666787272723,0.5999454039363636,0.40005459606363647,0.13684015657272722,0.24361871482727265,0.07552159590909091,0.1480625014909091,0.5800976720818182,0.4199023279181818,0.057275050545454564,0.6590792340909087,0.11360011036363633,0.3409207659090909
