Adipose,2.114690180703266,0.5753425783877906,10,1.9836875702899976
Adrenal Gland,2.114690180703266,0.5753425783877906,20,2.147244967675312
Bone Marrow,2.114690180703266,0.5753425783877906,55,2.2682275577026596
Cortex,2.114690180703266,0.5753425783877906,209,2.0781297920067705
Colon,2.114690180703266,0.5753425783877906,0,0
Duodenum,2.114690180703266,0.5753425783877906,13,2.3994699951211014
Endometrium,2.114690180703266,0.5753425783877906,1,0
Esophagus,2.114690180703266,0.5753425783877906,32,2.171626924207277
Fallopian Tube,2.114690180703266,0.5753425783877906,33,2.229127766622539
Gallbladder,2.114690180703266,0.5753425783877906,8,2.1701844742680856
Heart,2.114690180703266,0.5753425783877906,18,2.0842708491082584
Kidney,2.114690180703266,0.5753425783877906,40,2.22902455976189
Liver,2.114690180703266,0.5753425783877906,92,2.004957987941262
Lung,2.114690180703266,0.5753425783877906,12,2.24128768409163
Lymphatic,2.114690180703266,0.5753425783877906,1,0
Ovary,2.114690180703266,0.5753425783877906,6,2.3120810319150493
Pancreas,2.114690180703266,0.5753425783877906,9,2.086632772054748
Placenta,2.114690180703266,0.5753425783877906,55,2.205488380473749
Prostate,2.114690180703266,0.5753425783877906,21,2.136091136180267
Rectum,2.114690180703266,0.5753425783877906,6,2.3600421707604835
Salivary Gland,2.114690180703266,0.5753425783877906,22,2.5776041082663266
Skeletal Muscle,2.114690180703266,0.5753425783877906,55,2.0201495213580145
Small Intestine,2.114690180703266,0.5753425783877906,4,2.330630936808184
Smooth Muscle,2.114690180703266,0.5753425783877906,0,0
Spleen,2.114690180703266,0.5753425783877906,9,1.858779147267539
Stomach,2.114690180703266,0.5753425783877906,16,2.0880825808449024
Testis,2.114690180703266,0.5753425783877906,712,2.1926837614149863
Thyroid,2.114690180703266,0.5753425783877906,19,1.9268346326997328
Tonsil,2.114690180703266,0.5753425783877906,17,2.2027584454283122
Bladder,2.114690180703266,0.5753425783877906,8,2.025519811911172
Appendix,2.114690180703266,0.5753425783877906,1,0
Skin,2.114690180703266,0.5753425783877906,82,2.3527351171606847
